Team1,14.68,846.83,1488.02,-8.98,0.67,-3.88,
Team1,14.68,846.82,1488.10,-10.83,0.98,-2.79,
Team1,14.68,846.82,1488.09,-8.51,-0.20,-3.30,
Team1,14.68,846.82,1488.11,-9.49,-0.35,-2.16,
Team1,14.68,846.82,1488.09,-9.73,-0.16,-2.79,
Team1,14.68,846.83,1488.00,-9.92,0.00,-2.00,
Team1,14.68,846.84,1487.93,-10.08,0.20,-2.24,
Team1,14.68,846.85,1487.82,-9.14,-0.16,-1.92,
Team1,14.68,846.85,1487.87,-9.92,0.00,-2.47,
Team1,14.68,846.85,1487.85,-9.18,0.24,-2.59,
Team1,14.68,846.85,1487.84,-9.18,-0.20,-2.51,
Team1,14.68,846.85,1487.85,-9.69,0.04,-1.96,
Team1,14.68,846.85,1487.79,-9.14,0.16,-2.39,
Team1,14.68,846.85,1487.86,-10.08,-0.24,-2.24,
Team1,14.68,846.85,1487.83,-9.26,-0.04,-2.00,
Team1,14.68,846.85,1487.85,-9.49,-0.16,-2.82,
Team1,14.68,846.86,1487.77,-10.04,-0.08,-2.51,
Team1,14.68,846.85,1487.79,-9.65,0.08,-2.12,
Team1,14.68,846.85,1487.81,-9.57,0.24,-2.08,
Team1,14.68,846.85,1487.84,-10.16,0.24,-1.22,
Team1,14.68,846.85,1487.82,-9.30,-0.55,-3.30,
Team1,14.68,846.84,1487.92,-7.69,0.51,-2.94,
Team1,14.68,846.84,1487.91,-9.45,0.24,-0.24,
Team1,14.68,846.84,1487.92,-9.57,0.04,-2.28,
Team1,14.68,846.84,1487.89,-9.73,0.82,-1.26,
Team1,14.68,846.84,1487.95,-10.47,0.47,-0.94,
Team1,14.68,846.84,1487.88,-9.53,1.06,-1.96,
Team1,14.68,846.84,1487.92,-9.57,0.98,-1.37,
Team1,14.68,846.84,1487.88,-9.53,0.20,-1.29,
Team1,14.68,846.85,1487.85,-9.65,0.86,-1.45,
Team1,14.68,846.85,1487.87,-9.73,1.18,-0.98,
Team1,14.68,846.85,1487.81,-9.49,0.78,-1.06,
Team1,14.68,846.85,1487.83,-8.94,1.14,-1.41,
Team1,14.68,846.85,1487.79,-9.30,0.59,-1.10,
Team1,14.68,846.86,1487.75,-8.87,-0.47,-1.37,
Team1,14.68,846.86,1487.75,-9.96,-0.16,-1.22,
Team1,14.68,846.86,1487.77,-9.81,-0.63,-0.90,
Team1,14.68,846.86,1487.75,-9.53,0.12,-1.10,
Team1,14.68,846.86,1487.75,-10.32,0.43,-1.49,
Team1,14.68,846.85,1487.82,-9.26,-0.35,-0.67,
Team1,14.68,846.86,1487.73,-8.51,-0.12,-0.78,
Team1,14.68,846.87,1487.67,-9.30,-0.24,-1.29,
Team1,14.68,846.87,1487.60,-9.38,-0.16,-0.35,
Team1,14.68,846.88,1487.54,-9.49,-0.16,-0.47,
Team1,14.68,846.88,1487.53,-10.00,0.00,-0.35,
Team1,14.68,846.88,1487.53,-9.92,-0.20,-0.82,
Team1,14.68,846.88,1487.52,-9.92,-0.16,-1.65,
Team1,14.68,846.89,1487.42,-9.14,-0.43,-0.24,
Team1,14.68,846.89,1487.43,-9.45,-0.47,-0.39,
Team1,14.68,846.89,1487.44,-9.61,0.39,-1.45,
Team1,14.68,846.89,1487.49,-10.75,0.71,-0.59,
Team1,14.68,846.89,1487.40,-9.49,-0.39,-1.26,
Team1,14.68,846.90,1487.32,-10.55,-0.27,-1.10,
Team1,14.68,846.91,1487.25,-9.89,0.35,0.51,
Team1,14.67,846.91,1487.23,-10.16,-0.08,-0.39,
Team1,14.67,846.91,1487.24,-10.12,-1.02,-0.75,
